1.145579451,0.005083568,0.034670423,0.001997313,0.003789873,0.007677567,0.003384697,0.004023588,0.009262115,0.002411787,0.00114924,0.002021377,0.000738445,0.002178832,0.002793449,0.00326288,0.001836192,0.003214041,0.003488583,0.00225152,0
0.00313417,1.086621554,0.006621372,0.001203058,0.00194636,0.018232195,0.002132973,0.002300482,0.001939261,0.001034577,0.00078204,0.002691458,0.001237694,0.002137878,0.002003213,0.00173756,0.000977508,0.001414597,0.001627966,0.001149068,0
0.273613504,0.14386379,1.204457453,0.055942065,0.112783288,0.226508232,0.098459921,0.116953947,0.219000859,0.069725094,0.029764411,0.046436817,0.018432646,0.052904986,0.077891227,0.097982786,0.053644655,0.088627422,0.087160123,0.065919065,0
0.062835864,0.136444606,0.084906642,2.413691323,0.085613435,0.051456866,0.064206657,0.042424011,0.104790928,0.040349647,0.017602384,0.027935798,0.02678414,0.026403381,0.03453689,0.034881523,0.028578338,0.046964243,0.073924208,0.046027188,0
0.011885262,0.00653144,0.008327065,0.002198374,1.122673459,0.0090442,0.007653803,0.008755048,0.014404063,0.003119112,0.002670124,0.004779448,0.001111433,0.004291075,0.005274363,0.015890223,0.004781811,0.011200395,0.011120557,0.005246771,0
0.020715794,0.025710142,0.013141594,0.032746613,0.036110231,1.43707005,0.025668597,0.012624688,0.013134812,0.010591909,0.014072432,0.141287552,0.059715414,0.020848859,0.014497276,0.049515823,0.011877275,0.013951523,0.014965578,0.006651359,0
0.129914103,0.076756604,0.119844034,0.020446152,0.05147204,0.099713118,1.059477066,0.055426599,0.088241256,0.045333559,0.017087412,0.023454365,0.008168632,0.029138615,0.047893249,0.049168017,0.026905655,0.055565582,0.0382218,0.036002371,0
0.069558275,0.099620391,0.062864576,0.009524983,0.038559557,0.033198559,0.13109519,1.242327313,0.033175907,0.029135395,0.04903814,0.01780367,0.004353896,0.021970618,0.069209415,0.038926852,0.020818569,0.031795681,0.024890164,0.033180533,0
0.003467586,0.004552108,0.004672179,0.003595569,0.002300291,0.003032607,0.005088807,0.007097294,1.025576912,0.00789196,0.007216261,0.003421636,0.000745472,0.008880687,0.01805208,0.009402007,0.007058719,0.008919728,0.014149119,0.005883553,0
0.042536163,0.0375871,0.03520813,0.043085938,0.026415297,0.038349975,0.054353332,0.03584847,0.035040622,1.169949876,0.061179663,0.030327871,0.008263625,0.058520446,0.044598189,0.048156376,0.023412835,0.034483789,0.056788683,0.045682702,0
0.069745136,0.096505613,0.055739058,0.031585959,0.053864401,0.051732721,0.054785223,0.059404357,0.046865172,0.048821257,1.165567766,0.09191592,0.02351194,0.061796731,0.064218049,0.046570213,0.027689471,0.024343585,0.040883099,0.04164001,0
0.006838696,0.006053347,0.007587657,0.005009866,0.008560836,0.007459419,0.029218808,0.015331934,0.027219676,0.02287774,0.01028558,1.043336546,0.001706588,0.016377087,0.014747777,0.020727944,0.018133818,0.014623769,0.017785406,0.012405378,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.074368069,0.077901865,0.061615384,0.110596006,0.04962009,0.076964909,0.086155828,0.054609477,0.054094801,0.125877346,0.077749916,0.047238678,0.023632234,1.200897386,0.076132358,0.072494624,0.035897552,0.056549383,0.117444866,0.070571581,0
0.039360439,0.069121012,0.031602207,0.018935874,0.04850784,0.055606045,0.042814708,0.096260268,0.051696217,0.034234913,0.030680758,0.04079139,0.022344863,0.040839273,1.225194626,0.03304671,0.043755857,0.058806934,0.070881248,0.042837749,0
0.003987731,0.004194326,0.004416002,0.002976411,0.005516414,0.010041794,0.007242877,0.020222825,0.004438781,0.005774092,0.003667392,0.054378951,0.000982762,0.020601433,0.004762273,1.003660016,0.00222094,0.003365058,0.004428391,0.00305534,0
0.0029865,0.003448808,0.002922663,0.002889883,0.0032594,0.00334811,0.003691277,0.004492266,0.004762851,0.011653104,0.008817451,0.005587998,0.000844695,0.019776523,0.011192789,0.035981582,1.086466451,0.006964424,0.004116567,0.003420061,0
0.000931871,0.000877073,0.00111776,0.000547891,0.001083581,0.000989765,0.000836974,0.000797619,0.001091665,0.001580357,0.001201149,0.000775383,0.00015374,0.002266136,0.000740503,0.00207467,0.000497537,1.05519247,0.001607411,0.000595339,0
0.001994251,0.001743574,0.001796487,0.001266198,0.002374653,0.001868882,0.003088459,0.001734369,0.002061779,0.009189815,0.003609368,0.001620256,0.000395321,0.003525435,0.00385371,0.003706356,0.002218196,0.002338714,1.101875099,0.001966169,0
0.001772567,0.001211124,0.001192537,0.000636344,0.001351671,0.00148026,0.001054211,0.001272032,0.002508062,0.006212549,0.003271903,0.001376959,0.00032941,0.001681305,0.003304198,0.008734456,0.002629208,0.007049661,0.003955856,1.048208847,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
